Report Date,Sales,Raw Material Cost,Change in Inventory,Power and Fuel,Other Mfr. Exp,Employee Cost,Selling and admin,Other Expenses,Other Income,Depreciation,Interest,Profit before tax,Tax,Net profit,Dividend Amount,Company,Equity Share Capital,Reserves,Borrowings,Other Liabilities,Total,Total,Net Block,Capital Work in Progress,Investments,Other Assets,Total,Total,Receivables,Inventory,Cash & Bank,No. of Equity Shares,New Bonus Shares,Face value,Cash from Operating Activity,Cash from Investing Activity,Cash from Financing Activity,Net Cash Flow,PRICE:
2021-03-31 00:00:00,11530.79,,,30.71,35.73,1191.33,614.0,383.38,32.1,67.36,4108.9,5131.48,1312.61,3804.4,802.4,MUTHOOT FINANCE LTD,401.2,15173.83,50414.37,2637.82,68627.22,68627.22,327.08,38.53,808.51,67453.1,68627.22,68627.22,9.8,0.67,8021.01,401195856.0,,10.0,-7814.29,36.64,9712.42,1934.77,1205.9
2012-03-31 00:00:00,4853.34,2527.85,212.26,79.96,119.92,401.48,994.66,78.95,251.54,64.44,72.59,977.29,226.05,726.72,161.64,GODREJ CONSUMER PRODUCTS LTD,34.03,2769.94,1876.91,1317.25,5998.13,5998.13,3691.79,37.58,,2268.76,5998.13,5998.13,472.53,783.91,639.87,340297461.0,,1.0,1098.51,-856.35,-7.26,234.9,160.05
2013-03-31 00:00:00,6411.64,3177.49,155.89,102.56,167.55,590.68,1405.16,129.07,193.91,77.0,87.32,1024.61,179.18,796.1,176.96,GODREJ CONSUMER PRODUCTS LTD,34.03,3279.01,2456.34,1925.69,7695.07,7695.07,4496.06,140.85,121.18,2936.98,7695.07,7695.07,728.76,1047.09,747.6,340326925.0,,1.0,820.12,-865.18,281.68,236.62,259.34
2014-03-31 00:00:00,7599.47,3504.3,-50.38,103.2,195.85,742.43,1698.48,135.43,62.03,81.85,119.91,1029.67,210.37,759.73,178.71,GODREJ CONSUMER PRODUCTS LTD,34.04,3741.36,2373.42,2171.27,8320.09,8320.09,5121.36,167.07,136.27,2895.39,8320.09,8320.09,732.05,1082.13,704.79,340378300.0,,1.0,1115.87,-494.24,-620.49,1.14,286.45
2015-03-31 00:00:00,8273.15,3806.48,-35.04,109.92,223.97,776.95,1818.85,122.99,73.01,90.78,112.46,1248.72,272.29,907.12,187.22,GODREJ CONSUMER PRODUCTS LTD,34.04,4276.65,2717.15,2097.18,9125.02,9125.02,5550.95,224.61,185.69,3163.77,9125.02,9125.02,804.58,1071.71,894.22,340446901.0,,1.0,1026.73,-1235.86,-12.04,-221.17,346.99
2016-03-31 00:00:00,8423.88,3959.14,91.9,109.99,236.23,944.13,1464.98,143.93,-262.04,100.63,128.04,1166.67,336.05,827.61,195.79,GODREJ CONSUMER PRODUCTS LTD,34.05,4232.91,2891.12,2520.66,9678.74,9678.74,5931.41,43.66,189.5,3514.17,9678.74,9678.74,1118.01,1306.98,753.79,340533823.0,,1.0,847.37,-621.59,-202.47,23.31,460.27
2017-03-31 00:00:00,9267.91,4265.85,133.33,89.02,302.85,988.46,1649.39,198.96,76.18,141.57,154.19,1687.13,379.16,1304.08,510.9,GODREJ CONSUMER PRODUCTS LTD,34.06,5267.89,4000.93,3637.37,12940.25,12940.25,8082.89,97.43,933.54,3826.39,12940.25,12940.25,1028.74,1412.5,912.66,340600816.0,,1.0,1860.22,-2243.25,664.65,281.62,557.14
2018-03-31 00:00:00,9847.43,4218.36,-56.0,101.11,318.75,1057.41,1775.76,235.64,283.28,155.68,173.12,2038.88,404.7,1634.18,681.3,GODREJ CONSUMER PRODUCTS LTD,68.13,6190.18,3507.57,4097.89,13863.77,13863.77,8315.0,83.88,997.28,4467.61,13863.77,13863.77,1245.5,1577.72,960.21,681329518.0,340600816.0,1.0,1723.35,-336.37,-1384.01,2.97,729.1
2019-03-31 00:00:00,10314.34,4399.79,-154.54,119.29,329.8,1068.41,1888.86,222.08,361.95,169.98,238.21,2085.33,-256.2,2341.53,1022.2,GODREJ CONSUMER PRODUCTS LTD,102.22,7164.7,3382.05,3444.58,14093.55,14093.55,8670.26,52.06,515.98,4855.25,14093.55,14093.55,1292.9,1558.59,894.72,1022166096.0,340722032.0,1.0,1728.85,274.07,-2038.73,-35.81,686.0
2020-03-31 00:00:00,9910.8,4434.83,173.15,118.29,378.69,1018.82,1770.13,209.44,32.06,197.28,228.13,1760.4,263.82,1496.58,817.84,GODREJ CONSUMER PRODUCTS LTD,102.23,7796.13,3574.97,3406.95,14880.28,14880.28,9231.4,57.04,671.98,4919.86,14880.28,14880.28,1157.25,1703.12,770.16,1022316352.0,,1.0,1588.11,-552.12,-1295.33,-259.34,520.85
2021-03-31 00:00:00,11028.62,4971.77,42.35,106.23,397.25,1123.34,1808.73,264.39,22.6,203.85,137.65,2080.36,359.54,1720.82,,GODREJ CONSUMER PRODUCTS LTD,102.25,9336.65,1863.97,2940.92,14243.79,14243.79,8904.77,57.43,679.1,4602.49,14243.79,14243.79,1004.5,1716.25,672.21,1022486273.0,,1.0,2029.63,-292.15,-1816.22,-78.74,729.65
2014-03-31 00:00:00,,,,,,,,,,,,,,,,ADANI TRANSMISSION LTD,0.05,,,,0.05,0.05,,,,0.05,0.05,0.05,,,0.05,50000.0,,10.0,,,0.05,0.05,
2015-03-31 00:00:00,130.52,,,0.01,1.78,16.21,15.01,-3.75,3.29,37.07,72.53,-5.05,1.7,-6.75,,ADANI TRANSMISSION LTD,1090.0,-6.75,9701.2,707.95,11492.4,11492.4,10573.32,9.83,,909.25,11492.4,11492.4,448.76,20.61,15.09,1090000000.0,,10.0,-34.69,-1863.85,1901.59,3.05,
2016-03-31 00:00:00,2193.78,,,,188.04,30.76,47.79,0.65,70.38,559.65,957.29,479.98,112.04,367.94,,ADANI TRANSMISSION LTD,1099.81,1572.0,8584.95,488.92,11745.68,11745.68,10060.42,258.22,19.82,1407.22,11745.68,11745.68,182.35,21.76,151.38,1099810083.0,,10.0,1543.54,-815.85,-721.66,6.03,34.35
2017-03-31 00:00:00,2875.71,,,8.36,782.46,46.02,38.77,17.01,22.1,569.25,904.01,531.93,115.5,416.43,,ADANI TRANSMISSION LTD,1099.81,1846.72,8974.81,889.72,12811.06,12811.06,9853.23,1342.64,105.0,1510.19,12811.06,12811.06,189.56,38.66,393.18,1099810083.0,,10.0,2188.75,-1729.98,-454.53,4.24,64.15
2018-03-31 00:00:00,3944.48,,,,993.74,42.25,58.95,23.53,110.71,579.41,885.63,1471.68,328.74,1142.94,,ADANI TRANSMISSION LTD,1099.81,3108.05,10428.34,2629.26,17265.46,17265.46,9291.24,2352.79,,5621.43,17265.46,17265.46,257.83,35.34,665.49,1099810083.0,,10.0,2198.31,-3191.76,1589.18,595.73,193.7
2019-03-31 00:00:00,7305.45,,,2291.12,1109.64,586.92,454.48,85.38,335.51,882.15,1391.03,840.24,281.04,559.2,,ADANI TRANSMISSION LTD,1099.81,3535.04,20136.99,7786.62,32558.46,32558.46,24412.0,694.06,335.78,7116.62,32558.46,32558.46,722.05,366.18,701.56,1099810083.0,,10.0,2591.38,-3050.26,38.04,-420.84,217.4
2020-03-31 00:00:00,11415.96,,,3697.36,1763.76,973.24,302.64,420.52,260.75,1174.02,2238.49,1106.68,400.19,741.82,,ADANI TRANSMISSION LTD,1099.81,4119.73,24245.73,10245.92,39711.19,39711.19,24924.2,2212.24,312.67,12262.08,39711.19,39711.19,1000.26,541.17,2296.84,1099810083.0,,10.0,5437.2,-5642.86,1250.4,1044.74,189.05
2021-03-31 00:00:00,9926.33,,,2887.07,1741.96,930.76,291.35,124.83,1115.41,1328.88,2116.99,1619.9,330.33,1224.04,,ADANI TRANSMISSION LTD,1099.81,4989.77,26960.98,10183.02,43233.58,43233.58,26986.6,5255.14,442.03,10549.81,43233.58,43233.58,1013.54,233.71,1289.91,1099810083.0,,10.0,3784.33,-4008.99,-744.65,-969.31,908.4
2012-03-31 00:00:00,8019.49,2088.8,448.87,145.65,470.33,1187.73,1146.03,457.44,702.34,291.16,28.2,3355.36,313.19,2656.69,440.13,SUN PHARMACEUTICALS INDUSTRIES LTD,103.56,12132.22,320.73,3762.29,16318.8,16318.8,3951.35,344.65,2212.87,9809.93,16318.8,16318.8,2078.74,2086.98,3367.19,1035581955.0,,1.0,2234.46,-747.89,-544.39,942.18,284.98
2013-03-31 00:00:00,11130.57,2301.82,228.48,187.1,621.45,1534.53,1556.39,373.57,-89.97,336.17,43.16,4314.89,845.55,2983.06,258.9,SUN PHARMACEUTICALS INDUSTRIES LTD,103.56,14886.17,259.71,5127.88,20377.32,20377.32,5647.47,562.61,2411.57,11755.67,20377.32,20377.32,2412.23,2577.76,4058.71,1035581955.0,,1.0,3356.58,-2375.15,-664.99,316.44,409.48
2014-03-31 00:00:00,16080.36,2855.86,76.54,232.41,813.85,2074.44,2373.26,804.53,-1967.96,409.23,44.19,4581.17,702.17,3141.47,310.68,SUN PHARMACEUTICALS INDUSTRIES LTD,207.12,18317.83,2560.86,8009.34,29095.15,29095.15,6817.28,841.54,2786.02,18650.31,29095.15,29095.15,2200.42,3123.01,7590.15,2071163910.0,1035581960.0,1.0,3959.2,-2176.18,506.57,2289.59,574.75
2015-03-31 00:00:00,27392.01,6624.68,-114.49,560.77,1427.56,4502.64,5131.37,1136.68,282.79,1194.72,578.99,6402.9,914.69,4539.38,621.36,SUN PHARMACEUTICALS INDUSTRIES LTD,207.12,25382.59,8996.11,14137.37,48723.19,48723.19,12682.47,2038.61,2716.3,31285.81,48723.19,48723.19,5106.13,5667.99,10998.04,2071163910.0,,1.0,5615.74,-1502.35,-1186.53,2926.86,1023.9
2016-03-31 00:00:00,28487.03,6724.15,393.77,545.44,1808.55,4772.31,5219.2,1637.25,-42.5,1037.53,523.24,6570.63,913.77,4545.71,240.66,SUN PHARMACEUTICALS INDUSTRIES LTD,240.66,32741.15,8496.76,13948.93,55427.5,55427.5,15872.25,2175.45,1829.88,35549.92,55427.5,55427.5,6775.66,6422.54,13181.65,2406605118.0,,1.0,6685.86,-3949.13,-1888.53,848.2,820.0
2017-03-31 00:00:00,31578.44,8402.37,271.63,525.09,1973.46,4902.3,5224.61,720.22,610.4,1264.75,399.8,9047.87,1211.57,6964.37,839.76,SUN PHARMACEUTICALS INDUSTRIES LTD,239.93,36399.74,9831.77,14624.01,61095.45,61095.45,17675.17,2801.38,1191.88,39427.02,61095.45,61095.45,7202.61,6832.81,15140.84,2399260815.0,,1.0,7082.21,-4186.15,-2285.39,610.67,688.15
2018-03-31 00:00:00,26489.46,7193.98,-230.7,559.97,1828.35,5367.05,4727.0,950.99,-135.03,1499.84,517.57,3478.98,911.04,2095.7,479.86,SUN PHARMACEUTICALS INDUSTRIES LTD,239.93,38074.18,10385.27,15598.01,64297.39,64297.39,18852.65,2465.16,7142.87,35836.71,64297.39,64297.39,7815.28,6880.69,9929.38,2399260815.0,,1.0,3907.15,-3103.8,-1539.26,-735.91,495.1
2019-03-31 00:00:00,29065.91,8302.08,433.11,613.6,1884.71,5967.09,5350.33,1004.23,-258.28,1753.25,555.25,3810.2,600.88,2665.42,659.81,SUN PHARMACEUTICALS INDUSTRIES LTD,239.93,41169.13,10514.36,12666.11,64589.53,64589.53,21836.54,1411.15,7902.53,33439.31,64589.53,64589.53,8884.2,7885.98,7275.6,2399334970.0,,1.0,2196.45,-310.08,-2730.52,-844.15,478.85
2020-03-31 00:00:00,32837.5,8929.6,-300.85,621.89,1690.0,6362.35,6995.37,954.6,382.26,2052.78,302.73,5009.59,822.8,3764.93,959.72,SUN PHARMACEUTICALS INDUSTRIES LTD,239.93,45024.52,8314.88,14614.99,68194.32,68194.32,22846.91,1220.34,10143.11,33983.96,68194.32,68194.32,9421.24,7874.99,6487.55,2399334970.0,,1.0,6554.77,-2225.32,-5715.14,-1385.69,352.3
2021-03-31 00:00:00,33498.14,9328.3,638.22,627.09,1723.78,6862.23,6283.41,841.59,-3449.21,2079.95,141.43,2799.37,514.69,2903.82,1799.48,SUN PHARMACEUTICALS INDUSTRIES LTD,239.93,46222.85,3868.58,17290.86,67622.22,67622.22,21552.98,1566.83,9612.45,34889.96,67622.22,67622.22,9061.4,8997.02,6445.51,2399334970.0,,1.0,6170.37,406.53,-5980.48,596.42,597.8
2012-03-31 00:00:00,5485.37,3546.8,14.03,72.87,393.22,211.15,786.52,177.97,59.14,61.83,41.6,266.58,66.85,199.55,101.53,BRITANNIA INDUSTRIES LTD,23.89,385.28,604.21,828.67,1842.05,1842.05,624.39,111.26,248.51,857.89,1842.05,1842.05,113.01,431.76,61.33,119450815.0,,2.0,246.12,-64.78,-168.41,12.93,296.5
2013-03-31 00:00:00,6185.41,3869.02,7.67,91.01,467.67,226.75,920.63,197.36,52.24,73.15,41.3,358.43,98.55,259.5,101.62,BRITANNIA INDUSTRIES LTD,23.91,531.67,380.0,947.89,1883.47,1883.47,736.8,147.3,108.2,891.17,1883.47,1883.47,122.81,374.67,102.93,119525815.0,,2.0,319.8,28.18,-378.15,-30.17,262.48
2014-03-31 00:00:00,6912.71,4182.53,11.51,110.72,509.95,262.66,1030.89,200.27,33.59,83.18,8.29,569.32,173.58,395.35,143.94,BRITANNIA INDUSTRIES LTD,23.99,774.12,149.76,1159.0,2106.87,2106.87,847.59,107.09,197.87,954.32,2106.87,2106.87,108.7,420.27,109.07,119925800.0,,2.0,671.48,-245.64,-357.34,68.5,421.7
2015-03-31 00:00:00,7858.42,4722.21,30.4,110.96,555.68,294.44,1129.07,206.14,227.61,144.48,3.86,949.59,261.11,688.64,191.92,BRITANNIA INDUSTRIES LTD,23.99,1221.12,145.07,1403.17,2793.35,2793.35,844.07,48.37,517.94,1382.97,2793.35,2793.35,135.81,404.04,226.33,119925800.0,,2.0,584.46,-450.3,-181.37,-47.21,1079.28
2016-03-31 00:00:00,8397.23,5016.99,4.27,95.16,510.15,341.36,956.77,257.5,115.17,113.41,4.87,1220.46,396.1,824.58,240.0,BRITANNIA INDUSTRIES LTD,24.0,2067.68,131.05,1271.18,3493.91,3493.91,950.24,90.07,788.38,1665.22,3493.91,3493.91,170.61,440.65,87.65,119975815.0,,2.0,959.23,-705.2,-246.18,7.85,1343.25
2017-03-31 00:00:00,9054.09,5642.88,54.2,104.28,509.93,352.61,915.01,305.4,150.54,119.27,5.45,1304.0,419.67,884.47,264.0,BRITANNIA INDUSTRIES LTD,24.0,2672.42,124.56,1287.82,4108.8,4108.8,1159.99,30.07,486.85,2431.89,4108.8,4108.8,179.16,661.45,120.76,120000815.0,,2.0,441.28,-149.85,-295.08,-3.65,1687.0
2018-03-31 00:00:00,9913.99,6100.8,-6.3,128.83,487.59,401.6,953.48,333.92,166.37,142.07,7.59,1518.18,514.22,1004.23,300.12,BRITANNIA INDUSTRIES LTD,24.01,3382.22,200.7,1580.99,5187.92,5187.92,1345.6,202.82,1079.28,2560.22,5187.92,5187.92,304.6,652.79,186.42,120059148.0,,2.0,1248.77,-956.52,-231.75,60.5,2485.3
2019-03-31 00:00:00,11054.67,6616.64,55.18,175.17,621.32,441.82,1107.49,414.96,206.45,161.88,9.09,1767.93,612.47,1159.12,360.45,BRITANNIA INDUSTRIES LTD,24.03,4229.22,156.02,1828.68,6237.95,6237.95,1688.3,101.24,1476.28,2972.13,6237.95,6237.95,394.24,781.38,109.82,240318294.0,,1.0,1155.78,-852.22,-352.68,-49.12,3085.5
2020-03-31 00:00:00,11599.55,6874.9,-52.57,177.7,610.68,486.69,1125.23,428.6,262.83,184.81,76.9,1844.3,450.7,1402.63,841.75,BRITANNIA INDUSTRIES LTD,24.05,4378.78,1537.59,1889.12,7829.54,7829.54,1878.18,39.55,2893.23,3018.58,7829.54,7829.54,320.36,740.96,122.85,240468296.0,,1.0,1484.53,-1525.93,57.94,16.54,2688.95
2021-03-31 00:00:00,13136.14,7663.22,37.12,182.29,672.21,527.38,1163.82,455.05,313.07,197.85,110.9,2513.61,663.02,1863.9,3794.18,BRITANNIA INDUSTRIES LTD,24.09,3523.57,2106.94,2345.49,8000.09,8000.09,1792.95,116.52,2780.69,3309.93,8000.09,8000.09,257.27,1091.49,211.34,240868296.0,,1.0,1851.07,458.82,-2243.69,66.2,3625.05
2012-03-31 00:00:00,59398.94,36642.93,1169.74,865.82,2048.66,6590.87,4407.99,2753.49,525.84,1801.67,1799.57,4183.52,1407.56,3126.66,736.3,MAHINDRA & MAHINDRA LTD,294.52,16409.29,23120.54,23623.26,63447.61,63447.61,17198.27,1488.29,5347.21,39413.84,63447.61,63447.61,5345.06,7157.67,3484.72,613974839.0,,5.0,61.31,-2968.07,4255.61,1348.85,350.1
2013-03-31 00:00:00,68693.49,42020.17,128.0,936.88,2379.61,6819.07,5015.45,2534.52,841.44,2079.86,2297.0,5580.37,1934.63,4099.2,767.42,MAHINDRA & MAHINDRA LTD,295.16,19665.54,28711.05,27459.68,76131.43,76131.43,18307.34,1631.2,6440.41,49752.48,76131.43,76131.43,5176.97,8416.9,4936.54,590323271.0,,5.0,-921.67,-2902.66,4508.29,683.96,430.65
2014-03-31 00:00:00,74000.93,45131.56,238.97,923.38,2586.08,6885.94,6000.42,2542.03,772.61,2169.57,2953.93,5819.6,1496.22,4666.93,826.45,MAHINDRA & MAHINDRA LTD,295.16,23011.7,35166.79,29414.94,87888.59,87888.59,18380.96,2191.05,8082.35,59234.23,87888.59,87888.59,5725.42,8353.54,6522.79,615892400.0,,5.0,-243.74,-4523.6,5577.38,810.04,490.35
2015-03-31 00:00:00,71448.0,42575.56,-274.13,786.96,2553.39,7202.49,5990.62,3271.56,799.93,2123.83,3156.69,4312.7,1720.02,3137.47,709.68,MAHINDRA & MAHINDRA LTD,295.7,25560.68,37911.46,30608.37,94376.21,94376.21,19046.74,3032.14,10027.14,62270.19,94376.21,94376.21,5476.16,8453.39,4911.83,591392278.0,,5.0,1054.86,-4357.45,1669.38,-1633.21,593.9
2016-03-31 00:00:00,75841.42,45584.35,458.51,639.97,2618.7,7689.4,5758.86,3926.21,1398.83,2441.65,3367.59,5672.03,2117.53,3148.43,648.96,MAHINDRA & MAHINDRA LTD,270.4,26222.25,41552.93,31806.24,99851.82,99851.82,20584.71,2371.35,11602.58,65293.18,99851.82,99851.82,5817.6,9116.12,4527.55,592633807.0,,5.0,2384.76,-5505.97,2966.81,-154.4,605.35
2017-03-31 00:00:00,83773.05,50655.2,13.83,657.06,3255.3,8910.63,6253.64,3320.22,2076.61,2812.72,3648.46,6350.26,2299.73,3698.04,807.43,MAHINDRA & MAHINDRA LTD,310.55,29467.1,48761.91,35295.92,113835.48,113835.48,20989.01,4278.94,14662.44,73905.09,113835.48,113835.48,7199.26,8886.01,4654.03,621092384.0,,5.0,183.09,-5875.29,6107.97,415.77,643.45
2018-03-31 00:00:00,92093.95,53457.29,-83.33,733.9,3590.26,10004.62,7591.15,3407.3,4366.41,3279.9,3987.09,10325.52,2367.73,7510.39,814.7,MAHINDRA & MAHINDRA LTD,543.13,36232.06,55897.92,43696.2,136369.31,136369.31,26181.9,4269.47,16017.61,89900.33,136369.31,136369.31,8489.82,9335.57,6547.6,1243192544.0,621596272.0,5.0,681.86,-5467.22,6314.5,1529.14,738.9
2019-03-31 00:00:00,104720.68,61881.19,1730.48,817.11,4253.0,11242.08,9658.98,3392.29,2676.45,3990.77,5021.35,8870.84,2853.99,5315.46,924.73,MAHINDRA & MAHINDRA LTD,543.96,39439.45,70848.3,51056.95,161888.66,161888.66,28982.74,4759.84,18268.1,109877.98,161888.66,161888.66,8677.89,12200.16,8734.91,1243192544.0,,5.0,-4347.29,-7173.97,13193.63,1672.37,673.9
2020-03-31 00:00:00,75381.93,37595.3,-826.62,530.92,3277.79,8214.82,6316.52,8462.21,884.69,3366.68,6021.15,1654.61,1975.61,127.04,260.51,MAHINDRA & MAHINDRA LTD,554.28,39415.03,82092.28,43654.54,165716.13,165716.13,29689.27,6856.48,19210.34,109960.04,165716.13,165716.13,6928.28,11111.86,7910.9,1243192544.0,,5.0,-1456.93,-6869.79,6932.75,-1393.97,284.95
2021-03-31 00:00:00,74277.78,38271.2,-135.59,429.56,2523.4,7813.26,4628.75,8989.0,1151.51,3378.11,6102.22,3158.2,1645.81,1812.49,971.51,MAHINDRA & MAHINDRA LTD,555.15,41026.77,80086.56,43299.85,164968.33,164968.33,21379.68,7872.61,28777.66,106938.38,164968.33,164968.33,6007.76,9615.41,12851.99,1243192544.0,,5.0,17908.83,-19685.5,406.23,-1370.44,795.25
2012-03-31 00:00:00,18550.66,2842.66,-28.4,4639.36,1825.32,914.48,4361.68,-255.14,370.83,962.91,256.42,3345.4,948.14,2403.26,219.26,ULTRATECH CEMENT LTD,274.07,12550.35,5890.76,6181.06,24896.24,24896.24,13313.92,1940.29,3547.45,6094.58,24896.24,24896.24,1088.75,2197.96,214.29,274065301.0,,10.0,3427.03,-3049.91,-353.12,24.0,1514.55
2013-03-31 00:00:00,20513.6,3383.58,115.2,4645.71,2058.49,1072.81,5013.87,-384.99,303.59,1023.37,252.34,3867.21,1179.14,2677.73,246.76,ULTRATECH CEMENT LTD,274.18,14955.41,7342.27,7009.69,29581.55,29581.55,15049.74,3601.17,4708.54,6222.1,29581.55,29581.55,1376.29,2540.67,184.79,274179917.0,,10.0,3617.58,-4361.94,714.86,-29.5,1868.95
2014-03-31 00:00:00,20730.33,3649.78,-98.76,4523.12,2240.62,1125.45,5460.01,-402.58,322.38,1139.0,360.95,2857.6,644.82,2206.03,246.82,ULTRATECH CEMENT LTD,274.24,16907.66,7331.86,7670.92,32184.68,32184.68,18099.7,2185.86,4861.85,7037.27,32184.68,32184.68,1632.06,2580.35,348.49,274241400.0,,10.0,3454.52,-2342.02,-948.8,163.7,2186.95
2015-03-31 00:00:00,23306.19,4151.05,100.88,5115.68,1908.68,1329.76,6944.03,-467.61,350.08,1203.42,586.51,2985.63,883.52,2098.34,246.96,ULTRATECH CEMENT LTD,274.4,18766.78,9829.14,9183.09,38053.41,38053.41,23342.85,2250.01,4500.02,7960.53,38053.41,38053.41,1658.82,2949.12,370.6,274404627.0,,10.0,4190.18,-2143.76,-2109.82,-63.4,2877.9
2016-03-31 00:00:00,25153.24,4436.12,18.61,4579.25,1933.88,1466.49,7200.47,654.67,463.81,1377.17,566.3,3421.31,941.69,2478.04,260.71,ULTRATECH CEMENT LTD,274.43,21671.2,10615.99,8631.49,41193.11,41193.11,25309.42,1469.09,5095.18,9319.42,41193.11,41193.11,1928.21,2454.58,2266.96,274431377.0,,10.0,4525.51,-3673.35,-844.02,8.14,3228.75
2017-03-31 00:00:00,25374.94,4416.9,-75.69,4271.98,1991.28,1547.77,7149.12,709.76,648.12,1348.41,640.1,3872.05,1158.54,2714.92,274.51,ULTRATECH CEMENT LTD,274.51,24117.38,8474.49,9342.73,42209.11,42209.11,25903.75,921.48,6690.51,8693.37,42209.11,42209.11,1757.09,2400.64,2248.78,274507906.0,,10.0,5005.02,-2501.44,-2534.98,-31.4,3984.75
2018-03-31 00:00:00,30978.62,5399.98,111.2,6334.07,2289.53,1831.81,8320.28,769.12,241.97,1847.93,1237.6,3301.47,1077.01,2222.17,288.34,ULTRATECH CEMENT LTD,274.61,26106.55,19480.22,11279.71,57141.09,57141.09,39715.3,1511.21,5446.9,10467.68,57141.09,57141.09,2220.63,3267.59,219.07,274613985.0,,10.0,3887.72,1865.72,-5735.05,18.39,3950.0
2019-03-31 00:00:00,41462.26,6936.74,-46.35,9436.14,3001.06,2309.43,11563.8,821.8,350.1,2450.73,1777.86,3468.45,1068.07,2403.51,315.84,ULTRATECH CEMENT LTD,274.64,28087.65,25337.0,22826.08,76525.37,76525.37,56644.62,1153.32,2921.33,15806.1,76525.37,76525.37,2787.03,4098.96,739.68,274642720.0,,10.0,5956.11,1165.18,-6757.24,364.05,3998.35
2020-03-31 00:00:00,42429.89,6875.89,357.83,8516.87,3043.3,2522.64,11237.32,1345.73,651.06,2722.66,1991.65,5182.72,-568.16,5755.26,375.22,ULTRATECH CEMENT LTD,288.63,38755.13,23018.96,17151.09,79213.81,79213.81,57150.96,919.59,5928.69,15214.57,79213.81,79213.81,2383.22,4183.35,539.91,288625105.0,,10.0,8972.43,-4191.95,-5075.88,-295.4,3244.85
2021-03-31 00:00:00,44725.8,6635.66,-450.15,8331.18,3043.97,2363.33,11257.75,1075.85,618.52,2700.23,1485.65,8000.55,2538.7,5463.1,1068.0,ULTRATECH CEMENT LTD,288.65,43886.03,20487.77,21513.9,86176.35,86176.35,55411.61,1686.68,12178.11,16899.95,86176.35,86176.35,2571.73,4017.97,2007.55,288653398.0,,10.0,12502.95,-8858.67,-4356.47,-712.19,6737.95
2012-03-31 00:00:00,8848.43,7290.97,750.75,25.52,128.66,400.81,723.91,191.6,92.12,45.62,43.73,840.48,238.98,601.35,155.36,TITAN COMPANY LTD,88.78,1372.14,5.89,3243.1,4709.91,4709.91,383.92,24.85,2.44,4298.7,4709.91,4709.91,165.19,2882.02,967.1,887786160.0,443893080.0,1.0,162.63,-69.85,-234.93,-142.15,228.6
2013-03-31 00:00:00,10123.29,8307.32,813.15,33.84,117.8,493.48,752.35,217.3,99.03,56.23,50.65,1006.5,281.56,725.38,186.44,TITAN COMPANY LTD,88.78,1881.07,,3914.2,5884.05,5884.05,463.9,41.76,2.91,5375.48,5884.05,5884.05,165.83,3680.33,1139.04,887786000.0,,1.0,552.96,-141.74,-235.62,175.6,256.5
2014-03-31 00:00:00,10927.39,8151.28,99.41,37.74,142.88,544.1,824.41,279.16,117.32,67.55,87.13,1009.87,275.12,734.94,186.44,TITAN COMPANY LTD,88.78,2433.95,806.84,2781.26,6110.83,6110.83,614.23,32.87,3.09,5460.64,6110.83,6110.83,154.13,3869.39,892.67,887800000.0,,1.0,-554.72,-271.24,497.38,-328.58,262.45
2015-03-31 00:00:00,11913.41,8955.86,204.37,40.18,187.15,636.48,833.49,312.04,66.57,89.57,80.69,1048.89,232.64,816.26,204.19,TITAN COMPANY LTD,88.78,2995.09,99.79,2684.3,5867.96,5867.96,699.11,55.19,3.1,5110.56,5867.96,5867.96,189.73,4049.3,213.81,887786160.0,,1.0,502.6,-118.03,-1004.65,-620.08,392.0
2016-03-31 00:00:00,11275.89,8372.17,191.43,41.2,261.7,699.69,846.43,306.8,69.33,98.19,42.36,868.11,191.59,674.52,195.32,TITAN COMPANY LTD,88.78,3417.5,113.05,2722.58,6341.91,6341.91,770.54,106.71,30.41,5434.25,6341.91,6341.91,192.5,4447.15,116.35,887786160.0,,1.0,576.09,-158.79,-504.84,-87.54,338.8
2017-03-31 00:00:00,13260.83,9821.14,313.71,43.84,160.42,894.32,1211.16,279.76,-42.38,110.53,37.74,973.25,275.97,711.47,230.83,TITAN COMPANY LTD,88.78,4143.6,1882.43,2292.76,8407.57,8407.57,1188.72,152.07,430.73,6636.05,8407.57,8407.57,207.6,4925.74,778.93,887786160.0,,1.0,1712.3,-953.15,-165.6,593.55,462.75
2018-03-31 00:00:00,16119.77,12664.83,978.61,45.32,124.83,906.26,1277.81,435.13,69.93,131.43,52.92,1529.78,427.87,1130.09,332.92,TITAN COMPANY LTD,88.78,5001.1,1691.01,2740.15,9521.04,9521.04,1473.81,43.37,35.99,7967.87,9521.04,9521.04,295.69,5924.84,617.91,887786160.0,,1.0,-51.12,97.62,-252.45,-205.95,942.3
2019-03-31 00:00:00,19778.52,15170.66,776.41,48.51,193.28,1024.44,1454.32,669.93,178.48,162.84,52.54,1956.89,568.24,1404.15,443.9,TITAN COMPANY LTD,88.78,5981.37,2392.98,3246.71,11709.84,11709.84,1566.63,31.77,108.42,10003.02,11709.84,11709.84,420.45,7038.82,1066.48,887786160.0,,1.0,1242.92,-796.61,-488.83,-42.52,1141.85
